
380,0.002272025216
381,0.002443290316
382,0.002598822583
383,0.002739557298
384,0.002866606694
385,0.002981113968
386,0.003084301483
387,0.003181047039
388,0.003281370271
389,0.003395676613
390,0.003533805255
391,0.003698049346
392,0.003885334823
393,0.004092473537
394,0.004316580016
395,0.004556459375
396,0.004811502527
397,0.005081104115
398,0.005364722107
399,0.005661913194
400,0.005972273648
401,0.006295291241
402,0.006626039278
403,0.006954131182
404,0.007268872112
405,0.007560432889
406,0.007828583010
407,0.008079067804
408,0.008317720145
409,0.008549085818
410,0.008771532215
411,0.008981578983
412,0.009175755084
413,0.009353009053
414,0.009517684579
415,0.009674855508
416,0.009829301387
417,0.009977625683
418,0.010107351467
419,0.010205528699
420,0.010261416435
421,0.010285546072
422,0.010300335474
423,0.010328332894
424,0.010386988521
425,0.010472085327
426,0.010573657230
427,0.010681799613
428,0.010792831890
429,0.010915389284
430,0.011059623212
431,0.011235302314
432,0.011443953030
433,0.011679072864
434,0.011933816597
435,0.012202179991
436,0.012490699068
437,0.012811305933
438,0.013175801374
439,0.013592269272
440,0.014051615261
441,0.014539740048
442,0.015042542480
443,0.015547987074
444,0.016050543636
445,0.016545962542
446,0.017029982060
447,0.017496531829
448,0.017935609445
449,0.018336702138
450,0.018689367920
451,0.018987420946
452,0.019231153652
453,0.019421404228
454,0.019559144974
455,0.019648576155
456,0.019697371870
457,0.019713403657
458,0.019704338163
459,0.019674895331
460,0.019627464935
461,0.019564358518
462,0.019488085061
463,0.019403060898
464,0.019314769655
465,0.019228702411
466,0.019149877131
467,0.019080325961
468,0.019020922482
469,0.018972534686
470,0.018936162814
471,0.018913380802
472,0.018905911595
473,0.018915478140
474,0.018941754475
475,0.018978508189
476,0.019018445164
477,0.019054295495
478,0.019081423059
479,0.019100433215
480,0.019112566486
481,0.019119070843
482,0.019121639431
483,0.019122598693
484,0.019124330953
485,0.019129285589
486,0.019141538069
487,0.019166834652
488,0.019210997969
489,0.019279295579
490,0.019369384274
491,0.019473351538
492,0.019583163783
493,0.019691068679
494,0.019791809842
495,0.019881416112
496,0.019955929369
497,0.020012458786
498,0.020054293796
499,0.020086929202
500,0.020115857944
501,0.020146451890
502,0.020183386281
503,0.020231217146
504,0.020294493064
505,0.020374353975
506,0.020462661982
507,0.020549714565
